1.0 1.0 1.0
0.9801986733067553 0.9801986733067553 0.9801986733067553
0.9607894391523232 0.9607894391523232 0.9607894391523232
0.9417645335842487 0.9417645335842487 0.9417645335842487
0.9231163463866358 0.9231163463866358 0.9231163463866358
0.9048374180359595 0.9048374180359595 0.9048374180359595
0.8869204367171575 0.8869204367171575 0.8869204367171575
0.8693582353988059 0.8693582353988059 0.8693582353988059
0.8521437889662113 0.8521437889662113 0.8521437889662113
0.835270211411272 0.835270211411272 0.835270211411272
0.8187307530779818 0.8187307530779818 0.8187307530779818
0.8025187979624785 0.8025187979624785 0.8025187979624785
0.7866278610665535 0.7866278610665535 0.7866278610665535
0.7710515858035663 0.7710515858035663 0.7710515858035663
0.7557837414557255 0.7557837414557255 0.7557837414557255
0.7408182206817179 0.7408182206817179 0.7408182206817179
0.7261490370736909 0.7261490370736909 0.7261490370736909
0.7117703227626097 0.7117703227626097 0.7117703227626097
0.697676326071031 0.697676326071031 0.697676326071031
0.6838614092123558 0.6838614092123558 0.6838614092123558
0.6703200460356393 0.6703200460356393 0.6703200460356393
0.6570468198150567 0.6570468198150567 0.6570468198150567
0.6440364210831414 0.6440364210831414 0.6440364210831414
0.631283645506926 0.631283645506926 0.631283645506926
0.6187833918061408 0.6187833918061408 0.6187833918061408
0.6065306597126334 0.6065306597126334 0.6065306597126334
0.5945205479701944 0.5945205479701944 0.5945205479701944
0.5827482523739896 0.5827482523739896 0.5827482523739896
0.5712090638488149 0.5712090638488149 0.5712090638488149
0.559898366565402 0.559898366565402 0.559898366565402
0.5488116360940264 0.5488116360940264 0.5488116360940264
0.5379444375946745 0.5379444375946745 0.5379444375946745
0.5272924240430485 0.5272924240430485 0.5272924240430485
0.5168513344916992 0.5168513344916992 0.5168513344916992
0.5066169923655895 0.5066169923655895 0.5066169923655895
0.49658530379140947 0.49658530379140947 0.49658530379140947
0.4867522559599717 0.4867522559599717 0.4867522559599717
0.4771139155210344 0.4771139155210344 0.4771139155210344
0.46766642700990924 0.46766642700990924 0.46766642700990924
0.4584060113052235 0.4584060113052235 0.4584060113052235
0.44932896411722156 0.44932896411722156 0.44932896411722156
0.44043165450599925 0.44043165450599925 0.44043165450599925
0.43171052342907973 0.43171052342907973 0.43171052342907973
0.4231620823177488 0.4231620823177488 0.4231620823177488
0.4147829116815814 0.4147829116815814 0.4147829116815814
0.4065696597405991 0.4065696597405991 0.4065696597405991
0.39851904108451414 0.39851904108451414 0.39851904108451414
0.3906278353585211 0.3906278353585211 0.3906278353585211
0.38289288597511206 0.38289288597511206 0.38289288597511206
0.37531109885139957 0.37531109885139957 0.37531109885139957
0.36787944117144233 0.36787944117144233 0.36787944117144233
0.3605949401730783 0.3605949401730783 0.3605949401730783
0.35345468195878016 0.35345468195878016 0.35345468195878016
0.3464558103300574 0.3464558103300574 0.3464558103300574
0.3395955256449391 0.3395955256449391 0.3395955256449391
0.33287108369807955 0.33287108369807955 0.33287108369807955
0.32627979462303947 0.32627979462303947 0.32627979462303947
0.31981902181630384 0.31981902181630384 0.31981902181630384
0.3134861808826053 0.3134861808826053 0.3134861808826053
0.30727873860113125 0.30727873860113125 0.30727873860113125
