time,expected_gt
1.54,0.06618132957462365
1.55,0.06487085144672324
1.56,0.06358632252435771
1.57,0.06232722897883089
1.58,0.06109306715593639
1.59,0.05988334337448935
1.6,0.05869757372884734
1.61,0.057535283895341606
1.62,0.056396008942541376
1.6300000000000001,0.05527929314527496
1.6400000000000001,0.05418468980233373
1.6500000000000001,0.05311176105778559
1.6600000000000001,0.05206007772582683
1.67,0.05102921911910204
1.68,0.05001877288042353
1.69,0.04902833481782305
1.7,0.048057508742869556
1.71,0.047105906312188535
1.72,0.04617314687211951
1.73,0.045258857306449504
1.74,0.044362671887161545
1.75,0.043484232128138636
1.76,0.042623186641764475
1.77,0.041779190998363754
1.78,0.040951907588425686
1.79,0.0401410054875557
1.8,0.039346160324101286
1.81,0.03856705414939897
1.82,0.037803375310590664
1.83,0.03705481832595831
1.84,0.036321083762727184
1.85,0.03560187811728872
1.86,0.0348969136977952
1.87,0.034205908509079196
1.8800000000000001,0.03352858613985168
1.8900000000000001,0.03286467565213388
1.9000000000000001,0.03221391147287845
1.9100000000000001,0.03157603328773672
1.92,0.030950785936929487
1.93,0.030337919313179664
1.94,0.029737188261666093
1.95,0.029148352481958323
1.96,0.028571176431893212
1.97,0.028005429233354962
1.98,0.027450884579920756
1.99,0.026907320646335192
2.0,0.026374519999777215
2.0100000000000002,0.0258522695128841
2.02,0.025340360278497686
2.0300000000000002,0.024838587526098622
2.04,0.0243467505398956
2.05,0.023864652578536205
2.06,0.023392100796407814
2.07,0.022928906166496843
2.08,0.022474883404775277
2.09,0.022029850896084745
2.1,0.02159363062148789
2.11,0.02116604808705857
2.12,0.020746932254081783
2.13,0.020336115470636105
2.14,0.019933433404530482
2.15,0.019538724977569345
2.16,0.019151832301119023
2.17,0.01877260061295034
2.18,0.018400878215331495
2.19,0.018036516414347115
2.2,0.017679369460418547
2.21,0.017329294490002235
2.22,0.016986151468442248
2.23,0.016649803133954692
2.24,0.016320114942721037
2.25,0.01599695501506892
2.2600000000000002,0.015680194082718393
2.27,0.015369705437073012
2.2800000000000002,0.015065364878534583
2.29,0.01476705066682179
2.3000000000000003,0.014474643472272349
2.31,0.01418802632810965
2.32,0.013907084583654397
2.33,0.013631705858462864
2.34,0.01336177999737323
2.35,0.013097199026441974
2.36,0.012837857109752956
2.37,0.012583650507081538
2.38,0.012334477532397206
2.39,0.012090238513187718
2.4,0.011850835750588843
2.41,0.011616173480303445
2.42,0.011386157834294554
2.43,0.011160696803236836
2.44,0.010939700199711695
2.45,0.010723079622131046
2.46,0.010510748419375559
2.47,0.010302621656132993
2.48,0.010098616078923012
2.49,0.009898650082794598
2.5,0.009702643678683072
2.5100000000000002,0.00951051846141332
2.52,0.009322197578336742
2.5300000000000002,0.009137605698589117
2.54,0.008956668982957305
2.5500000000000003,0.00877931505434251
2.56,0.008605472968808557
2.57,0.008435073187203296
2.58,0.00826804754734205
2.59,0.008104329236741854
2.6,0.007943852765895511
2.61,0.007786553942074982
2.62,0.007632369843653379
2.63,0.007481238794935533
2.64,0.007333100341486834
2.65,0.007187895225950712
2.66,0.007045565364344845
2.67,0.006906053822826846
2.68,0.0067693047949199175
2.69,0.006635263579189562
2.7,0.006503876557362238
2.71,0.006375091172877376
2.72,0.006248855909864008
2.73,0.006125120272533781
2.74,0.00600383476498192
2.75,0.005884950871388256
2.7600000000000002,0.0057684210366102
2.77,0.005654198647160099
2.7800000000000002,0.0055422380125591765
2.79,0.0054324943470607755
2.8000000000000003,0.0053249237517354175
2.81,0.005219483196910688
2.82,0.005116130504958761
2.83,0.005014824333424795
2.84,0.00491552415848942
2.85,0.004818190258758632
2.86,0.004722783699374745
2.87,0.004629266316441893
2.88,0.004537600701759996
2.89,0.004447750187860947
2.9,0.0043596788333411735
2.91,0.004273351408484559
2.92,0.004188733381170121
2.93,0.00410579090305867
2.94,0.0040244907960530546
2.95,0.00394480053902645
2.96,0.0038666882548135015
2.97,0.0037901226974590054
2.98,0.003715073239719139
2.99,0.003641509860810128
3.0,0.0035694031343995562
3.0100000000000002,0.003498724216835417
3.02,0.0034294448356082937
3.0300000000000002,0.0033615372780419514
3.04,0.0032949743802079237
3.0500000000000003,0.003229729516059554
3.06,0.003165776586781245
3.0700000000000003,0.003103090010348563
3.08,0.0030416447112951083
3.09,0.002981416110681975
3.1,0.0029223801162658568
3.11,0.0028645131128618353
3.12,0.0028077919528969736
3.13,0.0027521939471509983
3.14,0.0026976968556802895
3.15,0.0026442788789216264
3.16,0.002591918648972051
3.17,0.002540595221041443
3.18,0.0024902880650743042
3.19,0.002440977057537481
3.2,0.0023926424733704647
3.21,0.002345264978095124
3.22,0.002298825620081636
3.23,0.0022533058229675996
3.24,0.002208687378227227
3.25,0.0021649524378877043
3.2600000000000002,0.0021220835073897525
3.27,0.0020800634385895822
3.2800000000000002,0.002038875422899395
3.29,0.0019985029845637375
3.3000000000000003,0.0019589299740689656
3.31,0.0019201405616832373
3.3200000000000003,0.0018821192311243961
3.33,0.0018448507733532641
3.34,0.001808320280489812
3.35,0.0017725131398498126
3.36,0.001737415028099578
3.37,0.0017030119055264246
3.38,0.0016692900104226115
3.39,0.0016362358535804628
3.4,0.0016038362128965166
3.41,0.0015720781280824955
3.42,0.0015409488954810301
3.43,0.001510436062984015
3.44,0.0014805274250516108
3.45,0.001451211017829855
3.46,0.0014224751143649705
3.47,0.0013943082199124185
3.48,0.0013666990673388568
3.49,0.0013396366126151265
3.5,0.0013131100303985033
3.5100000000000002,0.0012871087097024055
3.52,0.001261622249651868
3.5300000000000002,0.0012366404553230445
3.54,0.0012121533336651106
3.5500000000000003,0.0011881510895029015
3.56,0.0011646241216187205
3.5700000000000003,0.0011415630189117144
3.58,0.0011189585566333173
3.59,0.00109680169269722
3.6,0.001075083564062418
3.61,0.0010537954831878807
3.62,0.0010329289345574113
3.63,0.0010124755712733354
3.64,0.000992427211717622
3.65,0.0009727758362791358
3.66,0.000953513584145678
3.67,0.0009346327501595632
3.68,0.0009161257817354474
3.69,0.0008979852758392
3.7,0.0008802039760265841
3.71,0.0008627747695405892
3.72,0.0008456906844662266
3.73,0.0008289448869416776
3.74,0.0008125306784246502
3.75,0.0007964414930128804
3.7600000000000002,0.0007806708948176764
3.77,0.0007652125753894842
3.7800000000000002,0.0007500603511944175
3.79,0.0007352081611407674
3.8000000000000003,0.0007206500641544789
3.81,0.0007063802368026487
3.8200000000000003,0.0006923929709640676
3.83,0.0006786826715459021
3.84,0.0006652438542455779
3.85,0.0006520711433569876
3.86,0.0006391592696201385
3.87,0.0006265030681133742
3.88,0.0006140974761873415
3.89,0.0006019375314398586
3.9,0.000590018369730893
3.91,0.0005783352232368356
3.92,0.0005668834185433128
3.93,0.0005556583747757529
3.94,0.0005446556017669811
3.95,0.0005338706982610871
3.96,0.0005232993501528688
3.97,0.0005129373287621289
3.98,0.00050278048914215
3.99,0.0004928247684216567
4.0,0.0004830661841796171
4.01,0.0004735008328522175
4.0200000000000005,0.0004641248881713867
4.03,0.00045493459963423955
4.04,0.00044592629100282175
4.05,0.00043709635883356816
4.0600000000000005,0.0004284412710358763
4.07,0.00041995756545922615
4.08,0.0004116418485082685
4.09,0.0004034907937853453
4.1,0.0003955011407598852
4.11,0.00038766969346414726
4.12,0.00037999331921479383
4.13,0.00037246894735977145
4.14,0.00036509356805001174
4.15,0.00035786423103545065
4.16,0.000350778044484891
4.17,0.0003438321738292283
4.18,0.00033702384062758744
4.19,0.0003303503214559081
4.2,0.0003238089468175414
4.21,0.00031739710007541185
4.22,0.00031111221640533034
4.23,0.0003049517817700285
4.24,0.0002989133319135132
4.25,0.0002929944513753276
4.26,0.00028719277252433684
4.2700000000000005,0.0002815059746116434
4.28,0.0002759317828422581
4.29,0.0002704679674651492
4.3,0.000265112342881314
4.3100000000000005,0.0002598627667695093
4.32,0.00025471713922929585
4.33,0.000249673401941048
4.34,0.0002447295373425996
4.3500000000000005,0.00023988356782219186
4.36,0.00023513355492740362
4.37,0.00023047759858974218
4.38,0.00022591383636459228
4.39,0.00022144044268621288
4.4,0.00021705562813748616
4.41,0.00021275763873412844
4.42,0.0002085447552230707
4.43,0.00020441529239473605
4.44,0.00020036759840893245
4.45,0.0001964000541340964
4.46,0.0001925110724996163
4.47,0.00018869909786098455
4.48,0.00018496260537751843
4.49,0.00018130010040240456
4.5,0.00017771011788481856
4.51,0.0001741912217838863
4.5200000000000005,0.0001707420044942479
4.53,0.0001673610862829979
4.54,0.00016404711473777203
4.55,0.00016079876422576527
4.5600000000000005,0.00015761473536346065
4.57,0.0001544937544968595
4.58,0.00015143457319200134
4.59,0.0001484359677355745
4.6000000000000005,0.00014549673864541426
4.61,0.00014261571019069484
4.62,0.00013979172992161984
4.63,0.00013702366820842808
4.64,0.00013431041778952626
4.65,0.0001316508933285695
4.66,0.00012904403098031305
4.67,0.00012648878796505872
4.68,0.0001239841421515301
4.69,0.00012152909164800579
4.7,0.0001191226544015504
4.71,0.00011676386780517888
4.72,0.00011445178831280173
4.73,0.00011218549106179372
4.74,0.00010996406950303711
4.75,0.00010778663503828886
4.76,0.0001056523166647302
4.7700000000000005,0.00010356026062655359
4.78,0.00010150963007344968
4.79,9.949960472585494e-05
4.8,9.752938054682961e-05
4.8100000000000005,9.559816942043192e-05
4.82,9.370519883646183e-05
4.83,9.184971158144564e-05
4.84,9.003096543574118e-05
4.8500000000000005,8.824823287663971e-05
4.86,8.650080078734788e-05
4.87,8.478797017173036e-05
4.88,8.310905587470287e-05
4.89,8.146338630816078e-05
4.9,7.98503031823348e-05
4.91,7.826916124246677e-05
4.92,7.671932801069849e-05
4.93,7.520018353307247e-05
4.94,7.371112013154204e-05
4.95,7.22515421608924e-05
4.96,7.082086577047386e-05
4.97,6.941851867065431e-05
4.98,6.804393990389549e-05
4.99,6.669657962036296e-05
5.0,6.537589885797819e-05
5.01,6.408136932682686e-05
5.0200000000000005,6.281247319783581e-05
5.03,6.156870289563481e-05
5.04,6.034956089551906e-05
5.05,5.915455952443304e-05
5.0600000000000005,5.798322076589467e-05
5.07,5.683507606878269e-05
5.08,5.5709666159909324e-05
5.09,5.4606540860305394e-05
5.1000000000000005,5.3525258905142395e-05
5.11,5.246538776722119e-05
5.12,5.14265034839547e-05
5.13,5.040819048777765e-05
5.14,4.9410041439913875e-05
5.15,4.843165706743531e-05
5.16,4.747264600354786e-05
5.17,4.653262463103887e-05
5.18,4.561121692882556e-05
5.19,4.470805432154137e-05
5.2,4.382277553210122e-05
5.21,4.295502643718537e-05
5.22,4.2104459925585717e-05
5.23,4.127073575935651e-05
5.24,4.045352043771493e-05
5.25,3.965248706363591e-05
5.26,3.886731521308921e-05
5.2700000000000005,3.809769080686546e-05
5.28,3.734330598494051e-05
5.29,3.6603858983326914e-05
5.3,3.5879054013364616e-05
5.3100000000000005,3.516860114340136e-05
5.32,3.4472216182816465e-05
5.33,3.378962056834037e-05
5.34,3.3120541252625904e-05
5.3500000000000005,3.246471059502552e-05
5.36,3.182186625453179e-05
5.37,3.1191751084837086e-05
5.38,3.0574113031471866e-05
5.39,2.996870503097952e-05
5.4,2.9375284912087567e-05
5.41,2.879361529883619e-05
5.42,2.8223463515624338e-05
5.43,2.7664601494136604e-05
5.44,2.711680568211274e-05
5.45,2.6579856953924e-05
5.46,2.6053540522919652e-05
5.47,2.553764585550964e-05
5.48,2.5031966586948273e-05
5.49,2.4536300438785738e-05
5.5,2.405044913795375e-05
5.51,2.3574218337453872e-05
5.5200000000000005,2.3107417538616035e-05
5.53,2.26498600148967e-05
5.54,2.220136273718548e-05
5.55,2.176174630059125e-05
5.5600000000000005,2.1330834852677702e-05
5.57,2.090845602312019e-05
5.58,2.0494440854755056e-05
5.59,2.0088623735994676e-05
5.6000000000000005,1.969084233458055e-05
5.61,1.9300937532648356e-05
5.62,1.8918753363078485e-05
5.63,1.8544136947107253e-05
5.64,1.8176938433173323e-05
5.65,1.781701093697504e-05
5.66,1.746421048271489e-05
5.67,1.711839594550707e-05
5.68,1.6779428994925775e-05
5.69,1.6447174039671126e-05
5.7,1.6121498173330953e-05
5.71,1.5802271121216287e-05
5.72,1.5489365188249863e-05
5.73,1.5182655207886334e-05
5.74,1.4882018492044089e-05
5.75,1.4587334782028223e-05
5.76,1.4298486200425556e-05
5.7700000000000005,1.4015357203952061e-05
5.78,1.3737834537234091e-05
5.79,1.3465807187504585e-05
5.8,1.3199166340196568e-05
5.8100000000000005,1.293780533541584e-05
5.82,1.2681619625275672e-05
5.83,1.243050673207613e-05
5.84,1.2184366207311719e-05
5.8500000000000005,1.1943099591490593e-05
5.86,1.1706610374749534e-05
5.87,1.1474803958248596e-05
5.88,1.1247587616330385e-05
5.89,1.1024870459428536e-05
5.9,1.0806563397710676e-05
5.91,1.059257910544135e-05
5.92,1.0382831986050473e-05
5.93,1.0177238137893622e-05
5.94,9.975715320690226e-06
5.95,9.778182922626436e-06
5.96,9.58456192810921e-06
5.97,9.394774886159087e-06
5.98,9.208745879428749e-06
5.99,9.026400493835113e-06
6.0,8.847665788792621e-06
6.01,8.672470268036099e-06
6.0200000000000005,8.500743851021253e-06
6.03,8.332417844891594e-06
6.04,8.167424917000276e-06
6.05,8.00569906797621e-06
6.0600000000000005,7.847175605323398e-06
6.07,7.691791117543133e-06
6.08,7.539483448768466e-06
6.09,7.3901916739010946e-06
6.1000000000000005,7.243856074240472e-06
6.11,7.100418113595594e-06
6.12,6.959820414869659e-06
6.13,6.822006737108514e-06
6.140000000000001,6.686921953003502e-06
6.15,6.5545120268398525e-06
6.16,6.424723992881599e-06
6.17,6.297505934184625e-06
6.18,6.172806961829192e-06
6.19,6.050577194563668e-06
6.2,5.930767738851419e-06
6.21,5.813330669312668e-06
6.22,5.698219009553753e-06
6.23,5.5853867133759135e-06
6.24,5.47478864635625e-06
6.25,5.366380567793286e-06
6.26,5.260119113010133e-06
6.2700000000000005,5.155961776008032e-06
6.28,5.053866892463417e-06
6.29,4.953793623061578e-06
6.3,4.855701937160425e-06
6.3100000000000005,4.759552596777684e-06
6.32,4.66530714089521e-06
6.33,4.572927870074018e-06
6.34,4.4823778313740415e-06
6.3500000000000005,4.39362080357244e-06
6.36,4.306621282674668e-06
6.37,4.221344467712348e-06
6.38,4.137756246822457e-06
6.390000000000001,4.055823183602106e-06
6.4,3.975512503733566e-06
6.41,3.89679208187406e-06
6.42,3.819630428805224e-06
6.43,3.7439966788369953e-06
6.44,3.6698605774609158e-06
6.45,3.5971924692479542e-06
6.46,3.5259632859858975e-06
6.47,3.4561445350517056e-06
6.48,3.38770828801407e-06
6.49,3.320627169461692e-06
6.5,3.254874346052718e-06
6.51,3.1904235157810684e-06
6.5200000000000005,3.1272488974552727e-06
6.53,3.0653252203856733e-06
6.54,3.0046277142757757e-06
6.55,2.945132099313825e-06
6.5600000000000005,2.8868145764605466e-06
6.57,2.8296518179292314e-06
6.58,2.7736209578542824e-06
6.59,2.7186995831445802e-06
6.6000000000000005,2.6648657245179427e-06
6.61,2.612097847713134e-06
6.62,2.560374844875846e-06
6.63,2.5096760261152947e-06
6.640000000000001,2.4599811112279784e-06
6.65,2.411270221585343e-06
6.66,2.36352387218204e-06
6.67,2.316722963841682e-06
6.68,2.2708487755769115e-06
6.69,2.225882957100755e-06
6.7,2.1818075214862783e-06
6.71,2.1386048379715513e-06
6.72,2.0962576249071238e-06
6.73,2.05474894284313e-06
6.74,2.014062187753295e-06
6.75,1.9741810843930814e-06
6.76,1.935089679789391e-06
6.7700000000000005,1.896772336859152e-06
6.78,1.859213728154296e-06
6.79,1.822398829730548e-06
6.8,1.7863129151376673e-06
6.8100000000000005,1.7509415495286615e-06
6.82,1.7162705838856694e-06
6.83,1.682286149360144e-06
6.84,1.648974651725144e-06
6.8500000000000005,1.6163227659374528e-06
6.86,1.5843174308073968e-06
6.87,1.5529458437741783e-06
6.88,1.5221954557846898e-06
6.890000000000001,1.4920539662737227e-06
6.9,1.462509318243586e-06
6.91,1.4335496934411306e-06
6.92,1.4051635076303024e-06
6.93,1.3773394059582901e-06
6.94,1.3500662584134285e-06
6.95,1.3233331553730583e-06
6.96,1.2971294032395143e-06
6.97,1.2714445201625557e-06
6.98,1.2462682318464797e-06
6.99,1.2215904674402756e-06
7.0,1.1974013555091376e-06
7.01,1.1736912200857676e-06
7.0200000000000005,1.150450576799855e-06
7.03,1.1276701290842097e-06
7.04,1.1053407644560003e-06
7.05,1.0834535508716466e-06
7.0600000000000005,1.0619997331538798e-06
7.07,1.0409707294895614e-06
7.08,1.020358127996834e-06
7.09,1.0001536833602615e-06
7.1000000000000005,9.803493135325917e-07
7.11,9.60937096501835e-07
7.12,9.419092671223445e-07
7.13,9.232582140086607e-07
7.140000000000001,9.049764764908522e-07
7.15,8.870567416301558e-07
7.16,8.694918412936923e-07
7.17,8.522747492871255e-07
7.18,8.353985785440882e-07
7.19,8.188565783712635e-07
7.2,8.026421317480218e-07
7.21,7.867487526795173e-07
7.22,7.711700836022076e-07
7.23,7.558998928407425e-07
7.24,7.409320721152145e-07
7.25,7.262606340977587e-07
7.26,7.118797100175463e-07
7.2700000000000005,6.977835473131957e-07
7.28,6.839665073316762e-07
7.29,6.704230630727645e-07
7.3,6.571477969781751e-07
7.3100000000000005,6.441353987644633e-07
7.32,6.31380663298845e-07
7.33,6.188784885170674e-07
7.34,6.066238733825196e-07
7.3500000000000005,5.946119158857501e-07
7.36,5.828378110836005e-07
7.37,5.712968491771587e-07
7.38,5.599844136277806e-07
7.390000000000001,5.488959793104111e-07
7.4,5.380271107034774e-07
7.41,5.273734601146156e-07
7.42,5.169307659415395e-07
7.43,5.06694850967342e-07
7.44,4.966616206895521e-07
7.45,4.86827061682282e-07
7.46,4.77187239990799e-07
7.47,4.677382995578937e-07
7.48,4.584764606814045e-07
7.49,4.493980185022896e-07
7.5,4.404993415226291e-07
7.51,4.3177687015298055e-07
7.5200000000000005,4.2322711528849416e-07
7.53,4.148466569132273e-07
7.54,4.0663214273208827e-07
7.55,3.985802868298762e-07
7.5600000000000005,3.9068786835687013e-07
7.57,3.8295173024044857e-07
7.58,3.753687779222143e-07
7.59,3.6793597812013264e-07
7.6000000000000005,3.6065035761517686e-07
7.61,3.5350900206200337e-07
7.62,3.4650905482317087e-07
7.63,3.3964771582645e-07
7.640000000000001,3.3292224044475563e-07
7.65,3.263299383982622e-07
7.66,3.1986817267825195e-07
7.67,3.1353435849227883e-07
7.68,3.0732596223021646e-07
7.69,3.0124050045077974e-07
7.7,2.9527553888811743e-07
7.71,2.894286914780701e-07
7.72,2.836976194037146e-07
7.73,2.780800301598055e-07
7.74,2.725736766357439e-07
7.75,2.671763562167009e-07
7.76,2.6188590990254336e-07
7.7700000000000005,2.567002214442051e-07
7.78,2.5161721649716026e-07
7.79,2.466348617916552e-07
7.8,2.417511643193755e-07
7.8100000000000005,2.3696417053621493e-07
7.82,2.3227196558083371e-07
7.83,2.276726725086856e-07
7.84,2.2316445154121712e-07
7.8500000000000005,2.187454993299304e-07
7.86,2.144140482350216e-07
7.87,2.1016836561829888e-07
7.88,2.0600675315010576e-07
7.890000000000001,2.0192754612996564e-07
7.9,1.9792911282068102e-07
7.91,1.940098537956147e-07
7.92,1.9016820129889916e-07
7.930000000000001,1.8640261861831269e-07
7.94,1.827115994705753e-07
7.95,1.7909366739881322e-07
7.96,1.755473751819581e-07
7.97,1.720713042558386e-07
7.98,1.686640641457358e-07
7.99,1.653242919101758e-07
8.0,1.6205065159573313e-07
8.01,1.588418337026329e-07
8.02,1.556965546609331e-07
8.03,1.526135563170794e-07
8.040000000000001,1.4959160543062652e-07
8.05,1.466294931809278e-07
8.06,1.4372603468358742e-07
8.07,1.4088006851649315e-07
8.08,1.380904562552314e-07
8.09,1.3535608201770242e-07
8.1,1.3267585201775234e-07
8.11,1.3004869412764427e-07
8.120000000000001,1.2747355744919256e-07
8.13,1.2494941189339106e-07
8.14,1.2247524776836128e-07
8.15,1.200500753754639e-07
8.16,1.1767292461340575e-07
8.17,1.153428445901862e-07
8.18,1.1305890324272781e-07
8.19,1.1082018696403867e-07
8.2,1.0862580023775732e-07
8.21,1.0647486527993402e-07
8.22,1.0436652168790688e-07
8.23,1.0229992609612707e-07
8.24,1.0027425183880291e-07
8.25,9.828868861922212e-08
8.26,9.634244218562234e-08
8.27,9.443473401347984e-08
8.28,9.256480099408929e-08
8.290000000000001,9.073189512930986e-08
8.3,8.893528323235723e-08
8.31,8.717424663451711e-08
8.32,8.544808089766958e-08
8.33,8.375609553250406e-08
8.34,8.209761372231437e-08
8.35,8.047197205226306e-08
8.36,7.887852024400657e-08
8.370000000000001,7.731662089557503e-08
8.38,7.578564922640403e-08
8.39,7.428499282741239e-08
8.4,7.281405141603149e-08
8.41,7.137223659608397e-08
8.42,6.995897162241738e-08
8.43,6.857369117019849e-08
8.44,6.721584110877575e-08
8.45,6.588487828001969e-08
8.46,6.458027028105215e-08
8.47,6.330149525127902e-08
8.48,6.20480416636376e-08
8.49,6.081940811997988e-08
8.5,5.96151031505064e-08
8.51,5.843464501717177e-08
8.52,5.727756152098299e-08
8.53,5.61433898131136e-08
8.540000000000001,5.5031676209757785e-08
8.55,5.3941976010651525e-08
8.56,5.2873853321185474e-08
8.57,5.1826880878041996e-08
8.58,5.0800639878284036e-08
8.59,4.979471981182828e-08
8.6,4.8808718297235706e-08
8.61,4.7842240920753616e-08
8.620000000000001,4.6894901078544706e-08
8.63,4.596631982204107e-08
8.64,4.5056125706358675e-08
8.65,4.416395464171519e-08
8.66,4.328944974778897e-08
8.67,4.243226121096222e-08
8.68,4.1592046144390875e-08
8.69,4.0768468450845305e-08
8.700000000000001,3.996119868826675e-08
8.71,3.916991393798673e-08
8.72,3.83942976755544e-08
8.73,3.7634039644123075e-08
8.74,3.6888835730343284e-08
8.75,3.615838784271334e-08
8.76,3.544240379233874e-08
8.77,3.474059717605276e-08
8.78,3.405268726185134e-08
8.790000000000001,3.3378398876596426e-08
8.8,3.271746229594352e-08
8.81,3.206961313644764e-08
8.82,3.143459224980688e-08
8.83,3.081214561919953e-08
8.84,3.020202425767395e-08
8.85,2.9603984108550458e-08
8.86,2.9017785947795437e-08
8.870000000000001,2.8443195288328405e-08
8.88,2.787998228622447e-08
8.89,2.7327921648773073e-08
8.9,2.6786792544358333e-08
8.91,2.6256378514123335e-08
8.92,2.57364673853837e-08
8.93,2.522685118675569e-08
8.94,2.4727326064964884e-08
8.950000000000001,2.423769220330205e-08
8.96,2.375775374169417e-08
8.97,2.328731869835724e-08
8.98,2.2826198893001368e-08
8.99,2.2374209871556076e-08
9.0,2.1931170832386187e-08
9.01,2.1496904553968755e-08
9.02,2.107123732400213e-08
9.03,2.0653998869918683e-08
9.040000000000001,2.024502229077345e-08
9.05,1.9844143990481833e-08
9.06,1.945120361237852e-08
9.07,1.9066043975073002e-08
9.08,1.868851100957482e-08
9.09,1.8318453697663936e-08
9.1,1.7955724011481423e-08
9.11,1.7600176854316347e-08
9.120000000000001,1.7251670002565092e-08
9.13,1.6910064048840258e-08
9.14,1.657522234620549e-08
9.15,1.624701095351511e-08
9.16,1.592529858183584e-08
9.17,1.5609956541929448e-08
9.18,1.5300858692775357e-08
9.19,1.4997881391112548e-08
9.200000000000001,1.4700903441980545e-08
9.21,1.440980605024005e-08
9.22,1.4124472773052958e-08
9.23,1.3844789473303902e-08
9.24,1.3570644273943823e-08
9.25,1.3301927513237655e-08
9.26,1.3038531700898182e-08
9.27,1.2780351475088475e-08
9.28,1.2527283560275762e-08
9.290000000000001,1.227922672591979e-08
9.3,1.2036081745979435e-08
9.31,1.1797751359220702e-08
9.32,1.1564140230311107e-08
9.33,1.1335154911684227e-08
